route_location_id,route_id,beginning_milepoint,ending_milepoint,location_id,facility_type,program,num_aadt,num_caadt,num_single_unit_caadt,num_combined_unit_caadt,street_name,from_description,to_description,num_lanes,nfc_name,posted_speed,ObjectId,Shape__Length
4705738-82-2500-0.1620727-0.2804921,4705738,0.1620727,0.2804921,82-2500,2 - Two-Way Roadway,Non-Trunkline,592,18,11,7,Clinton St,Brush St,S I 375 Service Drive,1,Major collector,25,927,257.734801227314
4705739-82-1237-0-0.3334147,4705739,0,0.3334147,82-1237,2 - Two-Way Roadway,Non-Trunkline,1359,39,26,13,Farmer St,John R St,Randolph St,2,Major collector,25,928,726.021630856998
1591902-82-2113-0-0.2326412,1591902,0,0.2326412,82-2113,4 - Ramp,Ramp,25270,,,,M 39/I 96 Ramp,Bridge 11540,N M 39/W I 96 RAMP & M 39/W I 96 RAMP,1,Interstate,40,929,508.098710454569
1591903-82-0758-0.4566578-0.589522,1591903,0.4566578,0.589522,82-0758,4 - Ramp,Ramp,10404,,,,I 96/M 39 Ramp,CSX Transportation,Bridge 11543,1,Interstate,40,930,289.726430606783
4705742-82-3442-0.1067731-0.1483865,4705742,0.1067731,0.1483865,82-3442,2 - Two-Way Roadway,Non-Trunkline,9891,268,189,79,Gratiot Ave,CADILLAC SQUARE,TURN @ RANDOLPH & GRATIOT,6,Major collector,35,931,90.6751236123736
1591903-82-0860-0-0.369147,1591903,0,0.369147,82-0860,4 - Ramp,Ramp,12948,,,,I 96/M 39 Ramp,CSX Transportation,Bridge 11543,2,Interstate,40,932,803.258585032094
4705742-82-6200-0-0.1067731,4705742,0,0.1067731,82-6200,1 - One-Way Roadway,Non-Trunkline,4441,127,84,43,Gratiot Ave,Gratiot Ave,Randolph St,3,Major collector,25,933,232.642413082461
1591903-82-0906-0.369147-0.4566578,1591903,0.369147,0.4566578,82-0906,4 - Ramp,Ramp,17211,,,,I 96/M 39 Ramp,CSX Transportation,Bridge 11543,1,Interstate,40,934,190.42334793489
4705745-82-0593-0.1466998-0.3609609,4705745,0.1466998,0.3609609,82-0593,4 - Ramp,Ramp,9130,,,,I 75 Ramp,N I 75,S I 375,1,Interstate,40,935,466.305822805265
1591903-82-2112-0.589522-0.8053776,1591903,0.589522,0.8053776,82-2112,4 - Ramp,Ramp,19948,,,,I 96/M 39 Ramp,CSX Transportation,Bridge 11543,1,Interstate,40,936,471.419256231473
4705745-82-7707-0-0.1466998,4705745,0,0.1466998,82-7707,2 - Two-Way Roadway,Trunkline,51624,5112,1343,3769,I 75/I 375 Ramp,JOHN R /CONN-3,JCT I-375,1,Interstate,40,937,319.139313344638
1591904-82-0896-0.2346832-0.3979009,1591904,0.2346832,0.3979009,82-0896,4 - Ramp,Ramp,14920,,,,I 96/M 39 Ramp,Southfield Service Drive,I 96/S M 39 RAMP & W I 96/S M 39 RAMP,1,Interstate,40,938,355.894976703088
4705748-82-6170-0.9974832-1.6445348,4705748,0.9974832,1.644535,82-6170,1 - One-Way Roadway,Non-Trunkline,6280,182,120,62,Warren Ave E,Canfield St,Ferry St,4,Major collector,30,939,1411.88253395694
1591904-82-0911-0-0.2346832,1591904,0,0.2346832,82-0911,4 - Ramp,Ramp,28703,,,,I 96/M 39 Ramp,Southfield Service Drive,I 96/S M 39 RAMP & W I 96/S M 39 RAMP,2,Interstate,40,940,510.666356472504
4705748-82-6537-0-0.3312579,4705748,0,0.3312579,82-6537,2 - Two-Way Roadway,Non-Trunkline,1103,32,21,11,Napolean St,Rivard St,S I 75/Gratiot CONN,2,Major collector,25,941,721.88594975745
1591904-82-2111-0.3979009-0.5792576,1591904,0.3979009,0.5792576,82-2111,4 - Ramp,Ramp,24195,,,,I 96/M 39 Ramp,Southfield Service Drive,I 96/S M 39 RAMP & W I 96/S M 39 RAMP,1,Interstate,40,942,396.040225492383
4705748-82-6538-0.3312579-0.9974832,4705748,0.3312579,0.9974832,82-6538,1 - One-Way Roadway,Non-Trunkline,2352,67,44,23,I 75 Service Drive,Rivard St,Canfield St,2,Major collector,25,943,1453.34384092673
4705754-82-7382-0-0.2251933,4705754,0,0.2251933,82-7382,4 - Ramp,Ramp,3136,,,,Chene/I 94 Ramp,E Grand Blvd,W I 94,1,Interstate,40,944,490.702720554515
4705757-82-2502-0-0.0862645,4705757,0,0.0862645,82-2502,2 - Two-Way Roadway,Non-Trunkline,1694,49,32,17,Library St,Farmer St,Gratiot Ave,2,Major collector,25,945,187.736806823405
1591905-82-0756-0-0.1104653,1591905,0,0.1104653,82-0756,4 - Ramp,Ramp,6863,,,,M 39/M 5 Ramp,N M 39,Southfield Service Drive,1,Other freeway,40,946,241.321323293425
4705761-82-6023-0-0.5772488,4705761,0,0.5772488,82-6023,2 - Two-Way Roadway,Trunkline,8313,150,133,17,Douglas MacArthur Brg,Riverbank Rd,Inselruhe St,2,Minor arterial,25,947,1258.8209647948
4705775-82-6233-0-0.2913439,4705775,0,0.2913439,82-6233,2 - Two-Way Roadway,Non-Trunkline,599,18,11,7,Lycaste St,Freud St,Edlie St,2,Major collector,25,948,635.649538142483
1591906-82-2116-0-0.1149901,1591906,0,0.1149901,82-2116,4 - Ramp,Ramp,6336,,,,M 5/M 39 Ramp,Southfield Service Drive,N M 39,1,Other freeway,40,949,251.21024858675
4705775-82-6535-0.2913439-0.560851,4705775,0.2913439,0.560851,82-6535,2 - Two-Way Roadway,Non-Trunkline,89,2,2,0,Lycaste St,JURISDICTIONAL BOUNDARY,Freud St,2,Major collector,25,950,587.994413374298
1591907-82-3062-0-0.1470337,1591907,0,0.1470337,82-3062,4 - Ramp,Ramp,8403,,,,M 39/McNichols Ramp,N M 39,Southfield Service Drive,1,Other freeway,40,951,321.277778588519
1591908-82-2119-0-0.1144661,1591908,0,0.1144661,82-2119,4 - Ramp,Ramp,5452,,,,McNichols/M 39 Ramp,Southfield Service Drive,N M 39,1,Other freeway,40,952,250.112228481055
1591909-82-0738-0-0.1587627,1591909,0,0.1587627,82-0738,4 - Ramp,Ramp,6217,,,,M 39/7 Mile Ramp,N M 39,Southfield Service Drive,1,Other freeway,40,953,346.991943292777
1591910-82-0739-0-0.18481,1591910,0,0.18481,82-0739,4 - Ramp,Ramp,4396,,,,7 Mile/M 39 Ramp,Southfield Service Drive,N M 39,1,Other freeway,40,954,403.933445867406
4705781-82-6523-0-0.1680475,4705781,0,0.1680475,82-6523,2 - Two-Way Roadway,Non-Trunkline,855,26,17,9,Edlie St,Saint Jean St,Lycaste St,4,Major collector,25,955,365.809150362369
1592001-82-0741-0-0.2064382,1592001,0,0.2064382,82-0741,4 - Ramp,Ramp,16523,,,,M 39/M 102 Ramp,N M 39,Southfield Service Drive,1,Other freeway,40,956,451.286342126097
4705782-82-5992-0-1.0366183,4705782,0,1.036618,82-5992,2 - Two-Way Roadway,Non-Trunkline,2059,59,39,20,Kercheval St,Conner St,Alter Rd,4,Minor arterial,30,957,2257.13582005655
1592002-82-5788-0-0.1708389,1592002,0,0.1708389,82-5788,4 - Ramp,Ramp,8135,,,,Circle Dr,Southfield Service Drive,Fenmore St,2,Other principal arterial,40,958,372.557029042983
4705783-82-1540-0-1.0355444,4705783,0,1.035544,82-1540,1 - One-Way Roadway,Non-Trunkline,571,17,12,5,Vernor Hwy E,Conner St,Alter Rd,3,Minor arterial,30,959,2254.83824180684
1592004-82-0383-0-0.2178735,1592004,0,0.2178735,82-0383,4 - Ramp,Ramp,7525,,,,I 75/Schaefer Ramp,N I 75/Fort RAMP,Schaefer,1,Interstate,40,960,473.800547517401
4705784-82-6089-1.7435972-2.778365,4705784,1.743597,2.778365,82-6089,1 - One-Way Roadway,Non-Trunkline,547,17,12,5,Charlevoix St,Conner St,Alter Rd,3,Major collector,30,961,2253.17471108045
4705805-82-5989-0-0.2109339,4705805,0,0.2109339,82-5989,2 - Two-Way Roadway,Non-Trunkline,2730,77,55,22,Mount Elliott Ct,Mount Elliott St,Old Mount Elliott St,2,Minor arterial,30,962,460.461823414013
